feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
f1144,f243,f3422,f412,f512,f60,item128,item128,item129
f1144,f243,f3422,f412,f512,f60,item129,item128,item128
f1144,f243,f3422,f412,f512,f60,item128,item129,item129
f1144,f243,f3422,f412,f512,f60,item129,item128,item1
f1144,f243,f3422,f412,f512,f60,item1,item129,item3
f1144,f243,f3422,f412,f512,f60,item3,item1,item3
f1144,f243,f3422,f412,f512,f60,item3,item3,item25
f1144,f243,f3422,f412,f512,f60,item25,item3,item3
f1144,f243,f3422,f412,f512,f60,item3,item25,item2
f1144,f243,f3422,f412,f512,f60,item2,item3,item15
f1144,f243,f3422,f412,f512,f60,item15,item2,item2
f1144,f243,f3422,f412,f512,f60,item2,item15,item2
f1144,f243,f3422,f412,f512,f60,item2,item2,item25
f1144,f243,f3422,f412,f512,f60,item25,item2,item25
f1144,f243,f3422,f412,f512,f60,item25,item25,item25
f1144,f243,f3422,f412,f512,f60,item25,item25,item25
f1144,f243,f3422,f412,f512,f60,item25,item25,item1
f1144,f243,f3422,f412,f512,f60,item1,item25,item25
f1144,f243,f3422,f412,f512,f60,item25,item1,item1
f1144,f243,f3422,f412,f512,f60,item1,item25,item1
f1144,f243,f3422,f412,f512,f60,item1,item1,item1
f1144,f243,f3422,f412,f512,f60,item1,item1,item3
f1144,f243,f3422,f412,f512,f60,item3,item1,item1
f1144,f243,f3422,f412,f512,f60,item1,item3,item1
f1144,f243,f3422,f412,f512,f60,item1,item1,item3
f1144,f243,f3422,f412,f512,f60,item3,item1,item51
f1144,f243,f3422,f412,f512,f60,item51,item3,item18
f1144,f243,f3422,f412,f512,f60,item18,item51,item18
f1144,f243,f3422,f412,f512,f60,item18,item18,item18
f1144,f243,f3422,f412,f512,f60,item18,item18,item5
f1144,f243,f3422,f412,f512,f60,item5,item18,item129
f1144,f243,f3422,f412,f512,f60,item129,item5,item123
f1144,f243,f3422,f412,f512,f60,item123,item129,item141
f1144,f243,f3422,f412,f512,f60,item141,item123,item5
f1144,f243,f3422,f412,f512,f60,item5,item141,item141
f1144,f243,f3422,f412,f512,f60,item141,item5,item1
f1144,f243,f3422,f412,f512,f60,item1,item141,item1
f1144,f243,f3422,f412,f512,f60,item1,item1,item45
f1144,f243,f3422,f412,f512,f60,item45,item1,item118
f1144,f243,f3422,f412,f512,f60,item118,item45,item118
f1144,f243,f3422,f412,f512,f60,item118,item118,item77
f1144,f243,f3422,f412,f512,f60,item77,item118,item118
f1144,f243,f3422,f412,f512,f60,item118,item77,item153
f1144,f243,f3422,f412,f512,f60,item153,item118,item53
f1144,f243,f3422,f412,f512,f60,item53,item153,item153
f1144,f243,f3422,f412,f512,f60,item153,item53,item153
f1144,f243,f3422,f412,f512,f60,item153,item153,item153
f1144,f243,f3422,f412,f512,f60,item153,item153,item1
f1144,f243,f3422,f412,f512,f60,item1,item153,item1
f1144,f243,f3422,f412,f512,f60,item1,item1,item3
f1144,f243,f3422,f412,f512,f60,item3,item1,item115
f1144,f243,f3422,f412,f512,f60,item115,item3,item3
f1144,f243,f3422,f412,f512,f60,item3,item115,item45
f1144,f243,f3422,f412,f512,f60,item45,item3,item47
f1144,f243,f3422,f412,f512,f60,item47,item45,item102
f1144,f243,f3422,f412,f512,f60,item102,item47,item141
f153,f20,f370,f41227,f5101,f60,item0,item0,item115
f1162,f20,f3296,f41228,f5487,f60,item0,item0,item17
f1162,f20,f3296,f41228,f5487,f60,item17,item0,item89
f1162,f20,f3296,f41228,f5487,f60,item89,item17,item13
f1162,f20,f3296,f41228,f5487,f60,item13,item89,item84
f1162,f20,f3296,f41228,f5487,f60,item84,item13,item38
f1162,f20,f3296,f41228,f5487,f60,item38,item84,item37
f1162,f20,f3296,f41228,f5487,f60,item37,item38,item37
f1162,f20,f3296,f41228,f5487,f60,item37,item37,item11
f1162,f20,f3296,f41228,f5487,f60,item11,item37,item148
f1162,f20,f3296,f41228,f5487,f60,item148,item11,item86
f1162,f20,f3296,f41228,f5487,f60,item86,item148,item144
f1162,f20,f3296,f41228,f5487,f60,item144,item86,item46
f1162,f20,f3296,f41228,f5487,f60,item46,item144,item84
f1162,f20,f3296,f41228,f5487,f60,item84,item46,item89
f1162,f20,f3296,f41228,f5487,f60,item89,item84,item49
f18,f20,f3732,f41229,f5488,f60,item0,item0,item66
f18,f20,f3732,f41229,f5488,f60,item66,item0,item128
f18,f20,f3732,f41229,f5488,f60,item128,item66,item66
f18,f20,f3732,f41229,f5488,f60,item66,item128,item110
f145,f28,f360,f461,f555,f60,item0,item0,item2
f145,f28,f360,f461,f555,f60,item2,item0,item23
f1144,f243,f3422,f412,f512,f60,item0,item0,item37
f1144,f243,f3422,f412,f512,f60,item37,item0,item20
f1144,f243,f3422,f412,f512,f60,item20,item37,item20
f1144,f243,f3422,f412,f512,f60,item20,item20,item20
f1144,f243,f3422,f412,f512,f60,item20,item20,item65
f1144,f243,f3422,f412,f512,f60,item65,item20,item20
f1144,f243,f3422,f412,f512,f60,item20,item65,item30
f111,f20,f3457,f41230,f5489,f60,item0,item0,item16
f111,f20,f3457,f41230,f5489,f60,item16,item0,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item11
f111,f20,f3457,f41230,f5489,f60,item11,item16,item13
f111,f20,f3457,f41230,f5489,f60,item13,item11,item144
f111,f20,f3457,f41230,f5489,f60,item144,item13,item37
f111,f20,f3457,f41230,f5489,f60,item37,item144,item48
f111,f20,f3457,f41230,f5489,f60,item48,item37,item16
f111,f20,f3457,f41230,f5489,f60,item16,item48,item61
f111,f20,f3457,f41230,f5489,f60,item61,item16,item47
f111,f20,f3457,f41230,f5489,f60,item47,item61,item62
f111,f20,f3457,f41230,f5489,f60,item62,item47,item61
f111,f20,f3457,f41230,f5489,f60,item61,item62,item20
f111,f20,f3457,f41230,f5489,f60,item20,item61,item16
f111,f20,f3457,f41230,f5489,f60,item16,item20,item16
f111,f20,f3457,f41230,f5489,f60,item16,item16,item5
f111,f20,f3457,f41230,f5489,f60,item5,item16,item5
f111,f20,f3457,f41230,f5489,f60,item5,item5,item5
f111,f20,f3457,f41230,f5489,f60,item5,item5,item5
f111,f20,f3457,f41230,f5489,f60,item5,item5,item62
f111,f20,f3457,f41230,f5489,f60,item62,item5,item61
f111,f20,f3457,f41230,f5489,f60,item61,item62,item5
f111,f20,f3457,f41230,f5489,f60,item5,item61,item61
f111,f20,f3457,f41230,f5489,f60,item61,item5,item61
f111,f20,f3457,f41230,f5489,f60,item61,item61,item61
f111,f20,f3457,f41230,f5489,f60,item61,item61,item62
f111,f20,f3457,f41230,f5489,f60,item62,item61,item60
f111,f20,f3457,f41230,f5489,f60,item60,item62,item62
f111,f20,f3457,f41230,f5489,f60,item62,item60,item16
f111,f20,f3457,f41230,f5489,f60,item16,item62,item61
f111,f20,f3457,f41230,f5489,f60,item61,item16,item16
f111,f20,f3457,f41230,f5489,f60,item16,item61,item48
f111,f20,f3457,f41230,f5489,f60,item48,item16,item37
f111,f20,f3457,f41230,f5489,f60,item37,item48,item37
f111,f20,f3457,f41230,f5489,f60,item37,item37,item65
f111,f20,f3457,f41230,f5489,f60,item65,item37,item37
f111,f20,f3457,f41230,f5489,f60,item37,item65,item48
f111,f20,f3457,f41230,f5489,f60,item48,item37,item102
f111,f20,f3457,f41230,f5489,f60,item102,item48,item47
f111,f20,f3457,f41230,f5489,f60,item47,item102,item61
f111,f20,f3457,f41230,f5489,f60,item61,item47,item52
f111,f20,f3457,f41230,f5489,f60,item52,item61,item52
f111,f20,f3457,f41230,f5489,f60,item52,item52,item27
f111,f20,f3457,f41230,f5489,f60,item27,item52,item27
f111,f20,f3457,f41230,f5489,f60,item27,item27,item27
f111,f20,f3457,f41230,f5489,f60,item27,item27,item25
f111,f20,f3457,f41230,f5489,f60,item25,item27,item13
f111,f20,f3457,f41230,f5489,f60,item13,item25,item84
f111,f20,f3457,f41230,f5489,f60,item84,item13,item84
f111,f20,f3457,f41230,f5489,f60,item84,item84,item13
f113,f20,f3672,f41231,f5205,f60,item0,item0,item92
f113,f20,f3672,f41231,f5205,f60,item92,item0,item132
f113,f20,f3672,f41231,f5205,f60,item132,item92,item132
f195,f271,f3733,f41232,f512,f60,item0,item0,item41
f195,f271,f3733,f41232,f512,f60,item41,item0,item41
f195,f271,f3733,f41232,f512,f60,item41,item41,item102
f195,f271,f3733,f41232,f512,f60,item102,item41,item47
f195,f271,f3733,f41232,f512,f60,item47,item102,item102
f195,f271,f3733,f41232,f512,f60,item102,item47,item47
f195,f271,f3733,f41232,f512,f60,item47,item102,item102
f195,f271,f3733,f41232,f512,f60,item102,item47,item47
f195,f271,f3733,f41232,f512,f60,item47,item102,item47
f195,f271,f3733,f41232,f512,f60,item47,item47,item102
f195,f271,f3733,f41232,f512,f60,item102,item47,item47
f195,f271,f3733,f41232,f512,f60,item47,item102,item37
f195,f271,f3733,f41232,f512,f60,item37,item47,item26
f195,f271,f3733,f41232,f512,f60,item26,item37,item26
f195,f271,f3733,f41232,f512,f60,item26,item26,item41
f113,f20,f3677,f41233,f537,f60,item0,item0,item92
f113,f20,f3677,f41233,f537,f60,item92,item0,item132
f113,f20,f3677,f41233,f537,f60,item132,item92,item75
f113,f20,f3677,f41233,f537,f60,item75,item132,item132
f113,f20,f3677,f41233,f537,f60,item132,item75,item71
f12,f20,f3734,f41234,f5490,f60,item0,item0,item16
f12,f20,f3734,f41234,f5490,f60,item16,item0,item66
f146,f20,f3735,f41235,f581,f60,item0,item0,item16
f146,f20,f3735,f41235,f581,f60,item16,item0,item16
f146,f20,f3735,f41235,f581,f60,item16,item16,item47
f1132,f20,f3221,f41236,f5178,f60,item0,item0,item3
f1132,f20,f3221,f41236,f5178,f60,item3,item0,item3
f1132,f20,f3221,f41236,f5178,f60,item3,item3,item3
f1132,f20,f3221,f41236,f5178,f60,item3,item3,item45
f1132,f20,f3221,f41236,f5178,f60,item45,item3,item45
f1132,f20,f3221,f41236,f5178,f60,item45,item45,item3
f1132,f20,f3221,f41236,f5178,f60,item3,item45,item3
f10,f20,f3135,f41237,f5110,f60,item0,item0,item17
f1177,f20,f3736,f41238,f5148,f60,item0,item0,item47
f1177,f20,f3736,f41238,f5148,f60,item47,item0,item102
f1177,f20,f3736,f41238,f5148,f60,item102,item47,item20
f1177,f20,f3736,f41238,f5148,f60,item20,item102,item133
f1302,f20,f3737,f41239,f5491,f60,item0,item0,item21
f1302,f20,f3737,f41239,f5491,f60,item21,item0,item21
f113,f214,f3105,f412,f512,f60,item0,item0,item17
f137,f20,f3274,f41240,f5225,f60,item0,item0,item27
f137,f20,f3274,f41240,f5225,f60,item27,item0,item28
f113,f20,f3327,f41241,f5196,f60,item0,item0,item71
f1119,f20,f3197,f41242,f5370,f60,item0,item0,item78
f1119,f20,f3197,f41242,f5370,f60,item78,item0,item78
f1119,f20,f3197,f41242,f5370,f60,item78,item78,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item78,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item58,item57
f1119,f20,f3197,f41242,f5370,f60,item57,item58,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item57,item149
f1119,f20,f3197,f41242,f5370,f60,item149,item58,item57
f1119,f20,f3197,f41242,f5370,f60,item57,item149,item80
f1119,f20,f3197,f41242,f5370,f60,item80,item57,item83
f1119,f20,f3197,f41242,f5370,f60,item83,item80,item138
f1119,f20,f3197,f41242,f5370,f60,item138,item83,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item138,item152
f1119,f20,f3197,f41242,f5370,f60,item152,item58,item171
f1119,f20,f3197,f41242,f5370,f60,item171,item152,item106
f1119,f20,f3197,f41242,f5370,f60,item106,item171,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item106,item164
f1119,f20,f3197,f41242,f5370,f60,item164,item58,item160
f1119,f20,f3197,f41242,f5370,f60,item160,item164,item141
f1119,f20,f3197,f41242,f5370,f60,item141,item160,item106
f1119,f20,f3197,f41242,f5370,f60,item106,item141,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item106,item153
f1119,f20,f3197,f41242,f5370,f60,item153,item54,item55
f1119,f20,f3197,f41242,f5370,f60,item55,item153,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item55,item154
f1119,f20,f3197,f41242,f5370,f60,item154,item54,item153
f1119,f20,f3197,f41242,f5370,f60,item153,item154,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item153,item71
f1119,f20,f3197,f41242,f5370,f60,item71,item54,item155
f1119,f20,f3197,f41242,f5370,f60,item155,item71,item52
f1119,f20,f3197,f41242,f5370,f60,item52,item155,item132
f1119,f20,f3197,f41242,f5370,f60,item132,item52,item71
f1119,f20,f3197,f41242,f5370,f60,item71,item132,item137
f1119,f20,f3197,f41242,f5370,f60,item137,item71,item81
f1119,f20,f3197,f41242,f5370,f60,item81,item137,item78
f1119,f20,f3197,f41242,f5370,f60,item78,item81,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item78,item51
f1119,f20,f3197,f41242,f5370,f60,item51,item58,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item51,item78
f1119,f20,f3197,f41242,f5370,f60,item78,item58,item52
f1119,f20,f3197,f41242,f5370,f60,item52,item78,item55
f1119,f20,f3197,f41242,f5370,f60,item55,item52,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item55,item52
f1119,f20,f3197,f41242,f5370,f60,item52,item54,item55
f1119,f20,f3197,f41242,f5370,f60,item55,item52,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item55,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item54,item55
f1119,f20,f3197,f41242,f5370,f60,item55,item54,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item55,item153
f1119,f20,f3197,f41242,f5370,f60,item153,item54,item54
f1119,f20,f3197,f41242,f5370,f60,item54,item153,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item54,item57
f1119,f20,f3197,f41242,f5370,f60,item57,item58,item135
f1119,f20,f3197,f41242,f5370,f60,item135,item57,item135
f1119,f20,f3197,f41242,f5370,f60,item135,item135,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item135,item57
f1119,f20,f3197,f41242,f5370,f60,item57,item58,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item57,item135
f1119,f20,f3197,f41242,f5370,f60,item135,item58,item57
f1119,f20,f3197,f41242,f5370,f60,item57,item135,item58
f1119,f20,f3197,f41242,f5370,f60,item58,item57,item143
f1303,f20,f3738,f41243,f5492,f60,item0,item0,item21
f1303,f20,f3738,f41243,f5492,f60,item21,item0,item20
f1271,f20,f3739,f41244,f5493,f60,item0,item0,item41
f1244,f20,f3740,f41245,f5494,f60,item0,item0,item37
f1244,f20,f3740,f41245,f5494,f60,item37,item0,item21
f1244,f20,f3740,f41245,f5494,f60,item21,item37,item52
f113,f20,f3438,f41246,f5238,f60,item0,item0,item41
f113,f20,f3438,f41246,f5238,f60,item41,item0,item26
f113,f20,f3438,f41246,f5238,f60,item26,item41,item32
f113,f20,f3438,f41246,f5238,f60,item32,item26,item32
f113,f20,f3438,f41246,f5238,f60,item32,item32,item51
f113,f20,f3438,f41246,f5238,f60,item51,item32,item98
f113,f20,f3438,f41246,f5238,f60,item98,item51,item51
f113,f20,f3438,f41246,f5238,f60,item51,item98,item97
f113,f20,f3438,f41246,f5238,f60,item97,item51,item51
f113,f20,f3438,f41246,f5238,f60,item51,item97,item71
f113,f20,f3438,f41246,f5238,f60,item71,item51,item90
f113,f20,f3438,f41246,f5238,f60,item90,item71,item78
f1304,f20,f3741,f41247,f5108,f60,item0,item0,item2
f1304,f20,f3741,f41247,f5108,f60,item2,item0,item1
f1304,f20,f3741,f41247,f5108,f60,item1,item2,item1
f1304,f20,f3741,f41247,f5108,f60,item1,item1,item27
f1153,f20,f3742,f41248,f563,f60,item0,item0,item88
f1153,f20,f3742,f41248,f563,f60,item88,item0,item26
f1153,f20,f3742,f41248,f563,f60,item26,item88,item2
f1153,f20,f3742,f41248,f563,f60,item2,item26,item1
f1153,f20,f3742,f41248,f563,f60,item1,item2,item2
f1153,f20,f3742,f41248,f563,f60,item2,item1,item18
f1153,f20,f3742,f41248,f563,f60,item18,item2,item3
f1153,f20,f3742,f41248,f563,f60,item3,item18,item2
f1153,f20,f3742,f41248,f563,f60,item2,item3,item1
f1153,f20,f3742,f41248,f563,f60,item1,item2,item2
f1103,f20,f3743,f41249,f5439,f60,item0,item0,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item0,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item15,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item3,item1
f1103,f20,f3743,f41249,f5439,f60,item1,item15,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item1,item1
f1103,f20,f3743,f41249,f5439,f60,item1,item15,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item1,item47
f1103,f20,f3743,f41249,f5439,f60,item47,item15,item102
f1103,f20,f3743,f41249,f5439,f60,item102,item47,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item102,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item15,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item7,item1
f1103,f20,f3743,f41249,f5439,f60,item1,item4,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item1,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item15,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item4,item41
f1103,f20,f3743,f41249,f5439,f60,item41,item7,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item41,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item15,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item7,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item15,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item3,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item26,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item15,item59
f1103,f20,f3743,f41249,f5439,f60,item59,item26,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item59,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item3,item2
f1103,f20,f3743,f41249,f5439,f60,item2,item26,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item2,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item26,item47
f1103,f20,f3743,f41249,f5439,f60,item47,item26,item102
f1103,f20,f3743,f41249,f5439,f60,item102,item47,item35
f1103,f20,f3743,f41249,f5439,f60,item35,item102,item134
f1103,f20,f3743,f41249,f5439,f60,item134,item35,item59
f1103,f20,f3743,f41249,f5439,f60,item59,item134,item6
f1103,f20,f3743,f41249,f5439,f60,item6,item59,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item6,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item3,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item7,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item4,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item4,item47
f1103,f20,f3743,f41249,f5439,f60,item47,item7,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item47,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item7,item4
f1103,f20,f3743,f41249,f5439,f60,item4,item4,item7
f1103,f20,f3743,f41249,f5439,f60,item7,item4,item31
f1103,f20,f3743,f41249,f5439,f60,item31,item7,item15
f1103,f20,f3743,f41249,f5439,f60,item15,item31,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item15,item26
f1103,f20,f3743,f41249,f5439,f60,item26,item3,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item26,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item3,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item3,item6
f1103,f20,f3743,f41249,f5439,f60,item6,item3,item64
f1103,f20,f3743,f41249,f5439,f60,item64,item6,item35
f1103,f20,f3743,f41249,f5439,f60,item35,item64,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item35,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item3,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item3,item3
f1103,f20,f3743,f41249,f5439,f60,item3,item3,item124
f1103,f20,f3743,f41249,f5439,f60,item124,item3,item13
f1103,f20,f3743,f41249,f5439,f60,item13,item124,item28
f1103,f20,f3743,f41249,f5439,f60,item28,item13,item27
f1103,f20,f3743,f41249,f5439,f60,item27,item28,item36
f1103,f20,f3743,f41249,f5439,f60,item36,item27,item27
f1103,f20,f3743,f41249,f5439,f60,item27,item36,item26
f1128,f20,f3216,f41250,f5174,f60,item0,item0,item2
f1128,f20,f3216,f41250,f5174,f60,item2,item0,item71
f1128,f20,f3216,f41250,f5174,f60,item71,item2,item90
f1128,f20,f3216,f41250,f5174,f60,item90,item71,item1
f1128,f20,f3216,f41250,f5174,f60,item1,item90,item2
f1128,f20,f3216,f41250,f5174,f60,item2,item1,item2
f1128,f20,f3216,f41250,f5174,f60,item2,item2,item1
f1128,f20,f3216,f41250,f5174,f60,item1,item2,item1
f1128,f20,f3216,f41250,f5174,f60,item1,item1,item71
f1128,f20,f3216,f41250,f5174,f60,item71,item1,item91
f1230,f20,f3452,f41251,f5345,f60,item0,item0,item3
f1237,f20,f3744,f41252,f5495,f60,item0,item0,item3
f143,f20,f3194,f41253,f5158,f60,item0,item0,item27
f143,f20,f3194,f41253,f5158,f60,item27,item0,item31
f113,f20,f3403,f41254,f537,f60,item0,item0,item51
f113,f20,f3403,f41254,f537,f60,item51,item0,item54
f113,f20,f3403,f41254,f537,f60,item54,item51,item71
f143,f20,f3495,f41255,f5369,f60,item0,item0,item2
f143,f20,f3495,f41255,f5369,f60,item2,item0,item108
f143,f20,f3495,f41255,f5369,f60,item108,item2,item17
f143,f20,f3495,f41255,f5369,f60,item17,item108,item17
f143,f20,f3495,f41255,f5369,f60,item17,item17,item108
f111,f20,f311,f41256,f511,f60,item0,item0,item16
f111,f20,f311,f41256,f511,f60,item16,item0,item113
f111,f20,f311,f41256,f511,f60,item113,item16,item18
f111,f20,f311,f41256,f511,f60,item18,item113,item27
f111,f20,f311,f41256,f511,f60,item27,item18,item27
f111,f20,f311,f41256,f511,f60,item27,item27,item28
f111,f20,f311,f41256,f511,f60,item28,item27,item29
f111,f20,f311,f41256,f511,f60,item29,item28,item27
f111,f20,f311,f41256,f511,f60,item27,item29,item28
f111,f20,f311,f41256,f511,f60,item28,item27,item27
f111,f20,f311,f41256,f511,f60,item27,item28,item29
f111,f20,f311,f41256,f511,f60,item29,item27,item18
f111,f20,f311,f41256,f511,f60,item18,item29,item92
f111,f20,f311,f41256,f511,f60,item92,item18,item18
f111,f20,f311,f41256,f511,f60,item18,item92,item18
f111,f20,f311,f41256,f511,f60,item18,item18,item19
f111,f20,f311,f41256,f511,f60,item19,item18,item125
f111,f20,f311,f41256,f511,f60,item125,item19,item18
f111,f20,f311,f41256,f511,f60,item18,item125,item125
f111,f20,f311,f41256,f511,f60,item125,item18,item103
f111,f20,f311,f41256,f511,f60,item103,item125,item18
f111,f20,f311,f41256,f511,f60,item18,item103,item103
f111,f20,f311,f41256,f511,f60,item103,item18,item18
f111,f20,f311,f41256,f511,f60,item18,item103,item27
f111,f20,f311,f41256,f511,f60,item27,item18,item28
f111,f20,f311,f41256,f511,f60,item28,item27,item29
f111,f20,f311,f41256,f511,f60,item29,item28,item27
f111,f20,f311,f41256,f511,f60,item27,item29,item27
f111,f20,f311,f41256,f511,f60,item27,item27,item37
f111,f20,f311,f41256,f511,f60,item37,item27,item27
f111,f20,f311,f41256,f511,f60,item27,item37,item18
f111,f20,f311,f41256,f511,f60,item18,item27,item125
f111,f20,f311,f41256,f511,f60,item125,item18,item18
f111,f20,f311,f41256,f511,f60,item18,item125,item27
f111,f20,f311,f41256,f511,f60,item27,item18,item29
f111,f20,f311,f41256,f511,f60,item29,item27,item31
f111,f20,f311,f41256,f511,f60,item31,item29,item2
f111,f20,f311,f41256,f511,f60,item2,item31,item38
f111,f20,f311,f41256,f511,f60,item38,item2,item37
f111,f20,f311,f41256,f511,f60,item37,item38,item37
f111,f20,f311,f41256,f511,f60,item37,item37,item48
f111,f20,f311,f41256,f511,f60,item48,item37,item37
f111,f20,f311,f41256,f511,f60,item37,item48,item48
f111,f20,f311,f41256,f511,f60,item48,item37,item37
f111,f20,f311,f41256,f511,f60,item37,item48,item38
f111,f20,f311,f41256,f511,f60,item38,item37,item48
f111,f20,f311,f41256,f511,f60,item48,item38,item38
f111,f20,f311,f41256,f511,f60,item38,item48,item37
f111,f20,f311,f41256,f511,f60,item37,item38,item38
f111,f20,f311,f41256,f511,f60,item38,item37,item5
f111,f20,f311,f41256,f511,f60,item5,item38,item18
f111,f20,f311,f41256,f511,f60,item18,item5,item18
f111,f20,f311,f41256,f511,f60,item18,item18,item19
f111,f20,f311,f41256,f511,f60,item19,item18,item28
f111,f20,f311,f41256,f511,f60,item28,item19,item27
f111,f20,f311,f41256,f511,f60,item27,item28,item29
f111,f20,f311,f41256,f511,f60,item29,item27,item16
f111,f20,f311,f41256,f511,f60,item16,item29,item8
f111,f20,f311,f41256,f511,f60,item8,item16,item8
f111,f20,f311,f41256,f511,f60,item8,item8,item9
f111,f20,f311,f41256,f511,f60,item9,item8,item107
f111,f20,f311,f41256,f511,f60,item107,item9,item37
f111,f20,f311,f41256,f511,f60,item37,item107,item48
f111,f20,f311,f41256,f511,f60,item48,item37,item48
f111,f20,f311,f41256,f511,f60,item48,item48,item37
f111,f20,f311,f41256,f511,f60,item37,item48,item37
f111,f20,f311,f41256,f511,f60,item37,item37,item48
f111,f20,f311,f41256,f511,f60,item48,item37,item3
f111,f20,f311,f41256,f511,f60,item3,item48,item6
f111,f20,f311,f41256,f511,f60,item6,item3,item38
f111,f20,f311,f41256,f511,f60,item38,item6,item37
f1225,f20,f3442,f41257,f5340,f60,item0,item0,item16
f123,f27,f3745,f412,f512,f60,item0,item0,item79
f123,f27,f3745,f412,f512,f60,item79,item0,item58
f123,f20,f3162,f41258,f524,f60,item0,item0,item24
f123,f20,f3162,f41258,f524,f60,item24,item0,item21
f113,f20,f3746,f41259,f5496,f60,item0,item0,item21
f113,f20,f3746,f41259,f5496,f60,item21,item0,item71
f113,f20,f3746,f41259,f5496,f60,item71,item21,item90
f113,f20,f3746,f41259,f5496,f60,item90,item71,item71
f113,f20,f3746,f41259,f5496,f60,item71,item90,item74
f113,f20,f3746,f41259,f5496,f60,item74,item71,item71
f113,f20,f3746,f41259,f5496,f60,item71,item74,item90
f113,f20,f3746,f41259,f5496,f60,item90,item71,item71
f145,f28,f360,f461,f555,f60,item0,item0,item113
